Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
102,0,0,1,0,4,0,0,5,1,1,1,1,3,2,1,1,2,1,2,3,4,1,4,3,3,2,3,3,3,2,2,3,3,2,2,0,0,1,4,3,1,2,1,4,0,1,3,1,2,2,2,1
103,0,0,1,2,0,3,2,1,2,1,2,3,2,1,1,2,2,3,4,3,1,4,2,3,0,4,3,3,3,3,3,1,2,3,1,3,2,1,3,3,1,1,1,1,4,1,4,1,4,4,2,4
104,0,0,4,1,3,1,6,2,3,4,1,3,2,3,2,1,2,0,3,3,3,2,1,1,4,2,1,2,0,2,4,4,1,0,5,1,1,7,3,4,4,2,3,2,2,3,1,2,2,4,0,1
105,0,0,3,2,4,0,3,1,3,2,4,3,3,3,2,2,2,3,2,3,2,3,0,3,1,0,3,2,3,3,2,1,9,1,3,3,1,1,4,3,3,1,3,3,2,0,3,2,3,3,4,1
106,0,0,4,3,3,2,2,3,4,3,2,0,2,3,2,3,3,6,3,7,1,3,4,1,1,5,6,3,0,4,1,0,2,4,3,6,0,0,5,3,2,1,0,4,5,0,3,2,2,2,5,1
107,0,0,1,0,1,2,1,2,3,2,5,2,5,0,3,6,3,5,1,1,5,1,3,3,0,6,3,4,5,1,5,3,1,2,2,2,4,3,2,3,5,2,3,4,1,3,1,5,4,1,3,2
108,0,0,0,4,5,5,3,4,0,2,3,5,2,5,2,3,1,1,3,3,4,2,2,3,9,4,2,4,7,0,3,2,4,3,3,7,3,2,1,3,7,4,1,3,4,5,4,3,4,2,3,3
109,0,0,3,7,2,7,4,6,3,2,3,3,3,4,4,4,3,1,2,3,1,3,7,3,5,5,4,3,3,1,4,5,5,4,6,3,5,6,1,2,3,3,3,5,0,2,2,2,4,3,2,4
110,0,0,4,1,3,3,0,4,4,2,6,4,6,2,4,5,9,3,6,2,5,3,3,0,4,2,1,2,6,4,6,2,4,6,1,3,1,3,4,5,2,6,3,8,4,3,6,4,3,4,6,8
111,0,0,2,4,2,5,2,7,8,4,2,5,6,8,5,6,1,3,4,4,5,5,3,1,1,3,3,7,4,2,6,6,6,2,2,2,3,2,4,1,3,7,6,4,5,4,1,5,5,4,0,3
112,0,0,6,5,3,4,8,6,3,1,5,3,3,6,3,9,6,3,4,6,7,4,3,4,2,3,2,2,5,2,3,2,10,3,4,5,7,6,6,4,7,3,2,3,8,6,8,4,1,1,5,1
113,0,0,5,2,2,5,4,5,2,3,3,1,4,4,7,4,2,5,4,4,6,3,7,3,1,5,3,5,5,3,3,4,7,1,1,5,4,4,3,1,7,4,6,4,1,2,5,7,6,3,1,7
114,0,0,5,6,2,10,3,7,5,4,7,7,8,7,0,4,5,0,5,5,3,2,5,6,5,4,9,4,7,10,2,3,6,7,3,5,3,2,2,2,4,8,12,5,4,4,0,6,7,7,4,5
115,0,0,5,9,6,4,15,7,3,5,6,6,6,10,5,4,5,9,10,8,7,4,9,6,11,5,5,4,6,6,6,7,8,5,5,4,4,3,5,3,5,5,7,6,6,4,4,4,3,4,2,3
116,0,0,6,2,6,3,3,5,5,3,5,10,8,8,3,5,4,6,6,4,4,6,8,8,4,5,9,8,8,6,7,3,1,2,4,8,2,3,4,6,5,8,8,3,5,5,4,4,8,6,4,7
117,0,0,6,4,8,4,3,10,5,10,5,5,5,6,3,5,7,4,3,3,7,4,5,6,3,3,6,7,4,4,1,7,4,5,4,3,7,4,5,7,3,3,3,3,7,3,6,4,5,6,5,7
118,0,0,5,9,6,3,4,6,10,3,12,5,7,3,5,1,6,12,3,11,7,7,3,5,8,1,2,8,10,10,6,6,7,7,5,7,5,12,5,4,4,5,5,4,5,9,12,7,6,1,6,5
119,0,0,5,6,9,4,8,7,5,8,5,6,7,4,3,7,3,5,4,12,12,6,7,6,3,5,10,7,7,9,5,0,9,4,10,10,9,8,8,8,5,2,6,9,6,6,7,9,7,4,7,8
120,0,0,10,8,8,6,4,6,7,5,12,4,6,6,5,7,2,7,1,5,9,3,8,7,7,4,9,7,8,7,4,6,2,10,6,5,4,6,7,6,5,7,6,10,6,7,9,7,7,7,6,5
121,0,0,11,9,6,10,7,5,9,6,11,7,3,5,13,5,5,11,7,3,5,6,11,4,8,9,8,2,8,6,8,6,7,5,7,7,7,10,5,13,7,9,4,4,5,5,7,11,9,9,8,7
122,0,0,8,6,11,8,7,7,8,6,5,4,8,14,9,2,6,5,3,8,6,12,10,10,10,5,11,4,7,8,8,3,8,1,9,9,10,5,6,4,8,10,4,9,11,6,7,5,9,9,5,12
123,0,0,8,7,6,7,6,5,7,6,10,3,3,7,8,9,11,13,5,10,5,9,7,8,8,6,10,10,6,7,11,7,5,9,5,9,9,7,9,9,8,6,7,7,8,4,7,7,6,9,9,6
124,0,0,8,9,6,9,8,7,7,6,8,9,7,10,6,11,10,7,6,5,16,11,9,16,13,10,8,9,11,6,6,10,6,5,9,6,9,11,6,7,13,7,14,8,8,8,6,11,12,8,8,10
125,0,0,10,10,6,8,8,7,8,8,3,7,10,17,5,16,6,7,5,6,7,11,12,21,7,9,11,16,8,3,8,11,8,7,12,7,8,9,4,9,10,7,3,7,9,10,10,9,15,9,9,12
126,0,0,2,5,9,5,14,9,9,4,14,6,6,7,14,12,8,5,12,8,10,7,5,11,6,12,11,4,12,9,8,13,9,11,10,4,10,8,11,13,11,13,9,10,11,10,10,5,7,12,7,9
127,0,0,9,13,9,7,13,11,8,9,8,6,7,10,15,16,11,13,9,11,12,9,7,12,9,9,10,11,11,7,14,15,8,13,9,13,13,13,7,5,13,7,10,12,14,10,12,11,9,11,11,9
128,0,0,9,9,12,3,15,8,9,11,10,10,6,12,13,13,7,10,5,9,9,7,9,7,7,11,18,6,12,9,13,16,7,10,4,8,7,12,3,11,8,8,8,9,13,14,15,9,5,3,11,7
129,0,0,13,10,11,12,12,9,10,10,15,9,12,10,12,8,10,13,11,14,17,12,14,12,6,15,11,16,15,15,6,14,9,9,10,7,9,21,6,11,12,13,9,11,9,10,11,10,16,19,5,15
130,0,0,11,11,14,13,18,12,12,15,13,9,12,9,12,8,21,19,9,14,12,12,9,12,16,15,15,13,10,11,7,8,8,8,9,11,12,16,12,11,12,11,10,10,17,13,7,15,12,14,12,11
131,0,0,14,13,18,7,15,18,13,14,20,12,14,18,15,14,12,15,15,10,15,11,13,10,14,19,11,15,10,9,10,21,10,9,16,10,12,11,14,15,8,14,11,12,12,11,11,13,16,19,18,14
132,0,0,12,12,10,14,9,12,15,20,12,12,11,8,11,12,7,15,14,11,11,11,12,11,12,13,14,17,17,10,11,14,17,20,13,10,11,8,13,14,11,12,12,12,10,11,6,12,9,12,10,11
133,0,0,17,17,14,17,11,14,18,14,11,14,14,13,16,12,13,14,13,15,6,16,11,16,15,9,10,13,24,11,12,20,20,13,11,14,12,13,10,10,12,19,17,13,14,15,15,6,13,10,14,12
134,0,0,9,19,13,22,19,16,11,16,20,17,18,17,18,15,12,16,12,24,12,19,13,21,19,14,14,17,16,17,16,13,12,9,14,16,15,25,20,16,13,14,17,9,19,23,11,15,17,14,14,17
135,0,0,17,15,14,16,10,9,16,15,12,18,19,8,17,18,18,21,20,20,17,19,16,23,15,20,24,24,18,16,9,13,9,19,17,13,16,13,13,17,24,22,25,16,13,22,24,18,21,17,15,18
136,0,0,18,8,16,18,24,17,17,13,8,12,13,24,17,14,15,23,10,13,13,20,17,24,22,19,13,23,14,16,21,20,17,16,22,20,16,15,21,11,18,12,18,20,20,14,15,17,17,17,14,14
137,0,0,25,18,21,20,21,18,12,16,22,21,20,20,33,20,13,28,15,20,12,24,19,19,10,20,13,19,13,27,20,26,25,16,9,14,13,20,23,7,20,13,24,22,11,24,16,16,19,20,19,14
138,0,0,24,17,18,23,21,16,16,17,18,15,22,17,25,16,24,19,20,21,16,22,21,22,17,18,14,12,13,18,23,22,16,11,16,12,23,16,14,18,22,18,24,19,17,19,22,23,19,22,19,18
139,0,0,24,21,23,25,23,19,19,17,21,20,18,18,16,19,17,19,19,20,20,24,18,18,20,16,23,22,19,19,24,22,15,25,19,28,22,14,27,24,14,26,14,23,20,28,20,25,15,20,15,30
140,0,0,22,25,18,26,21,22,20,27,21,30,32,19,24,29,20,23,20,23,17,25,23,18,21,18,30,17,19,25,26,25,23,21,24,28,20,27,19,18,20,15,23,21,18,21,26,21,27,22,24,22
141,0,0,23,22,25,32,18,26,25,27,21,20,19,17,23,25,21,27,27,28,29,22,29,26,27,27,26,27,30,20,29,30,28,20,29,23,22,33,28,19,24,21,24,25,24,31,26,30,20,21,30,27
142,0,0,26,25,31,26,21,15,32,32,31,25,35,26,26,32,32,31,30,26,26,32,29,26,37,29,13,27,30,25,30,29,28,26,25,28,15,27,23,24,28,13,19,22,26,26,28,24,25,21,22,28
143,0,0,149,137,152,141,152,152,147,146,143,155,146,146,145,147,143,139,149,137,149,151,157,147,155,149,150,147,157,153,169,141,156,156,144,143,133,148,155,163,137,141,141,170,142,137,134,138,142,155,144,156
144,0,0,160,155,163,156,146,138,139,169,149,156,149,138,155,156,154,146,143,166,153,158,144,162,149,149,142,141,154,140,167,147,175,167,159,154,153,156,149,135,156,140,146,155,158,131,164,157,132,137,173,162
145,0,0,34,34,36,33,30,31,24,40,32,33,36,37,34,26,25,26,34,33,34,24,35,31,29,26,32,31,35,29,44,28,39,32,33,35,44,23,34,30,34,35,37,35,37,51,28,40,32,34,35,31
146,0,0,35,31,41,33,34,37,41,35,39,35,35,35,35,40,29,37,45,42,34,33,43,30,40,26,48,36,36,50,39,30,30,33,42,28,24,40,33,41,31,24,36,35,30,36,35,47,40,37,34,34
147,0,0,46,47,41,34,36,39,40,40,44,40,37,43,52,47,47,50,34,43,43,48,31,33,43,36,46,43,42,45,36,46,42,35,34,42,41,48,40,30,48,41,36,40,49,41,32,33,41,44,37,37
148,0,0,35,40,52,33,46,53,48,53,51,43,48,52,41,42,43,43,39,46,42,49,41,42,46,47,46,52,34,35,38,40,54,45,40,36,47,37,39,59,38,41,39,37,40,37,41,34,38,34,37,40
149,0,0,39,40,37,49,50,47,46,48,46,49,40,42,43,53,50,52,38,48,49,46,45,47,48,52,44,46,48,49,41,46,48,45,50,59,50,39,49,52,57,49,41,51,50,48,53,52,48,45,50,44
150,0,0,54,62,55,48,51,47,47,50,54,46,48,54,49,56,49,52,46,58,44,53,44,49,54,68,63,53,52,58,54,54,51,53,54,56,53,58,56,59,51,48,39,58,57,50,50,54,55,50,53,51
151,0,0,47,44,61,56,67,71,61,57,54,61,62,52,59,46,58,55,66,55,69,60,70,67,63,58,58,62,54,57,51,56,66,58,59,63,71,68,50,61,54,61,54,53,55,62,59,56,56,49,64,61
152,0,0,66,52,63,62,67,73,58,58,71,61,84,61,60,62,66,56,63,50,63,75,55,59,57,60,72,59,54,64,56,71,64,68,78,66,60,63,61,62,68,62,71,54,68,65,68,70,65,69,72,57
153,0,0,69,76,77,69,65,72,73,69,74,84,69,72,58,67,66,70,70,75,67,72,75,74,86,72,63,70,65,80,70,79,70,64,80,64,80,60,67,65,79,81,59,67,71,80,64,84,72,65,75,82
154,0,0,81,92,86,82,77,93,86,85,90,82,78,79,85,92,74,75,83,81,72,80,77,80,85,83,80,93,95,76,86,72,77,89,78,78,87,87,86,84,89,94,91,91,82,83,83,93,84,75,79,89
155,0,0,83,89,100,101,93,95,86,95,95,95,87,90,94,99,106,100,100,81,99,82,105,87,103,95,94,84,97,97,92,89,94,89,92,104,80,96,93,96,91,105,84,96,92,100,92,81,95,98,95,77
156,0,0,105,97,97,112,101,111,107,110,112,106,105,101,100,109,106,109,98,108,110,119,113,109,113,116,105,107,101,107,110,110,109,116,114,114,114,112,95,108,115,105,110,115,108,110,104,101,105,107,97,114
157,0,0,122,114,124,122,118,116,124,126,125,123,130,108,126,126,112,121,120,115,113,119,121,122,111,124,120,115,112,128,116,117,116,121,119,109,128,124,113,124,123,114,130,127,137,114,119,101,130,131,126,127
158,0,0,427,419,420,413,413,413,406,420,418,421,418,425,415,429,410,428,423,434,421,427,425,427,418,419,418,413,418,434,423,429,418,416,418,424,416,420,422,418,415,408,422,424,430,404,417,422,416,423,410,422
159,0,0,331,335,341,335,329,333,352,354,338,348,338,337,348,360,341,340,355,343,339,353,319,345,321,344,328,344,338,335,330,346,342,337,332,344,348,338,333,341,329,337,338,342,336,339,340,340,336,354,336,346
160,0,0,376,375,376,371,353,372,382,370,374,386,381,377,375,374,370,376,361,373,388,365,380,367,371,380,376,376,364,388,373,372,372,370,367,377,377,356,371,373,377,376,371,358,383,370,370,373,384,377,362,368
161,0,0,179,179,176,167,173,178,169,174,177,181,167,177,178,176,168,167,173,179,178,178,169,173,172,175,178,180,175,171,173,173,179,174,176,174,176,179,176,171,181,177,173,174,168,167,177,172,176,168,179,172
162,0,0,179,181,184,181,183,181,183,186,178,190,179,186,187,177,190,183,178,185,185,182,176,188,189,182,182,178,184,179,180,185,175,184,180,182,180,177,179,187,182,184,185,179,181,186,187,182,187,181,178,177
163,0,0,192,192,191,196,191,191,189,193,189,192,192,191,188,184,195,186,190,189,191,190,194,184,194,193,194,188,186,195,190,193,191,195,193,192,189,191,189,192,192,187,194,186,193,188,175,192,193,189,188,187
164,0,0,197,188,193,198,193,195,194,196,193,194,196,194,188,195,198,201,194,192,193,200,192,191,198,193,191,199,194,198,197,201,197,191,191,194,194,197,198,194,194,192,191,197,192,201,197,191,195,198,198,195
165,0,0,197,203,201,199,192,201,199,198,195,204,200,199,195,200,200,195,202,204,201,205,194,201,201,196,201,199,201,201,198,200,193,198,201,196,203,197,192,201,201,197,200,199,201,196,199,200,199,196,193,198
166,0,0,445,439,446,451,435,448,441,436,431,445,436,443,442,439,445,440,433,441,439,433,441,443,436,441,433,442,433,444,439,439,440,438,447,438,438,425,438,438,437,433,433,424,436,441,431,440,439,439,436,451
167,0,0,437,444,449,449,444,445,440,444,444,443,450,447,441,445,444,451,443,446,441,444,448,449,446,439,446,442,444,444,445,445,442,451,452,444,444,452,449,452,443,445,439,454,444,446,440,443,440,443,446,452
168,0,0,446,447,449,449,452,449,451,451,447,454,446,457,448,449,452,451,445,446,450,453,450,454,443,454,447,447,447,448,444,442,439,454,443,445,450,454,445,451,444,449,451,449,453,449,440,456,452,451,450,451
169,0,0,447,455,449,452,449,455,456,453,457,451,444,455,451,451,456,447,453,452,452,453,450,455,455,455,459,445,455,457,456,448,453,447,458,456,453,456,447,458,453,454,456,451,453,454,452,456,451,454,457,449
170,0,0,457,457,456,459,457,455,455,454,454,465,454,455,451,458,458,461,458,458,454,459,460,458,459,458,458,459,458,458,459,461,455,454,458,449,454,461,458,460,463,458,461,458,461,458,454,452,454,459,459,450
171,0,0,215,219,219,218,220,219,213,215,218,218,217,216,220,219,214,220,218,218,219,219,216,216,216,220,219,219,218,222,217,216,217,219,220,218,218,217,219,220,220,217,215,217,218,219,217,219,215,215,219,217
172,0,0,217,218,220,221,221,217,219,220,219,219,219,219,220,218,217,218,218,222,221,219,220,220,218,218,220,222,218,217,216,218,220,217,221,220,220,221,219,219,217,218,218,217,219,220,221,221,217,220,222,221
173,0,0,222,220,221,221,222,221,221,223,218,219,218,223,225,220,221,221,220,221,219,220,221,219,221,222,223,220,224,222,222,222,219,219,221,224,219,221,221,219,221,220,221,220,220,224,225,221,220,220,218,222
174,0,0,463,460,463,464,464,465,464,461,463,462,465,463,462,462,466,466,464,462,464,464,464,464,462,465,462,463,465,462,465,464,466,465,464,462,463,463,460,464,466,463,464,464,463,464,464,461,465,462,466,464
175,0,0,462,465,463,464,464,464,464,464,464,463,463,464,465,465,465,463,464,464,465,465,463,465,466,464,465,464,465,465,465,464,465,465,464,463,463,464,464,464,464,464,463,463,464,464,464,465,459,463,463,464
176,0,0,225,225,226,225,225,225,225,228,225,225,227,224,227,225,225,226,225,226,224,225,227,224,223,224,227,224,225,226,224,224,223,224,225,225,225,225,226,224,226,227,225,224,225,229,225,224,223,224,225,223
177,0,0,223,225,227,225,226,226,225,229,224,227,226,226,224,226,225,225,225,227,225,225,224,225,226,227,226,226,227,224,224,225,225,226,225,226,225,227,226,225,226,226,225,226,226,225,226,225,224,228,224,224
178,0,0,226,228,228,226,225,227,226,228,226,227,225,227,226,228,227,227,228,228,227,227,227,228,227,226,228,226,226,228,226,226,228,228,227,228,228,228,229,228,227,227,224,226,227,227,228,227,229,228,227,226
179,0,0,227,229,227,230,228,229,230,229,227,229,227,227,228,227,228,228,227,228,229,229,229,229,229,228,228,228,229,227,229,229,228,228,228,228,228,229,229,226,229,228,229,228,229,227,229,229,226,227,229,229
180,0,0,227,228,227,228,229,229,229,230,229,227,227,228,230,229,228,228,229,230,229,226,229,227,228,228,228,230,227,228,229,230,229,229,229,230,229,229,228,228,229,227,229,229,229,230,231,230,227,228,231,228
181,0,0,228,231,228,230,230,230,228,229,229,230,231,231,231,229,230,228,230,231,230,230,228,229,230,232,231,230,228,230,231,230,231,230,230,231,229,230,230,230,230,230,230,230,229,230,229,230,228,231,232,232
182,0,0,466,465,465,465,465,466,465,466,465,465,465,465,466,465,465,466,466,466,466,466,466,466,465,466,465,466,466,466,465,465,465,465,466,466,465,466,466,465,466,466,465,465,466,466,466,465,466,465,465,465
183,0,0,466,465,466,466,466,466,466,465,466,466,465,466,466,465,465,466,466,466,465,465,465,466,465,466,464,465,465,466,465,465,465,465,465,465,466,466,465,466,466,466,466,465,465,466,465,466,466,465,466,466
184,0,0,233,231,232,232,233,231,231,232,232,231,232,231,233,233,231,232,232,231,232,232,232,230,232,232,231,232,232,232,233,232,231,232,232,232,232,232,232,232,231,231,231,232,231,230,231,233,232,233,232,232
185,0,0,231,232,234,233,232,233,232,233,231,233,234,233,233,234,232,232,233,232,233,233,233,233,232,232,231,231,233,233,233,234,231,233,231,233,233,232,231,233,233,233,233,232,234,232,233,233,233,232,232,231
186,0,0,465,465,466,466,465,466,465,466,466,466,465,465,466,466,465,466,466,466,466,466,466,465,466,465,466,466,466,466,466,465,466,466,465,465,465,466,466,466,466,465,466,466,466,466,466,465,466,465,465,466
187,0,0,233,234,235,233,233,234,233,234,234,234,234,234,235,234,233,233,234,234,234,233,233,233,234,234,233,234,232,233,235,233,234,234,234,232,233,234,234,234,233,234,234,233,232,233,233,234,233,234,235,233
188,0,0,234,234,235,234,234,234,234,235,234,233,233,234,234,234,234,233,234,234,233,234,234,234,235,235,235,235,233,234,234,234,234,234,233,235,233,234,234,234,234,235,235,236,235,234,233,233,234,234,234,234
189,0,0,466,466,466,465,466,465,466,465,466,465,466,466,465,465,465,465,465,466,466,466,466,465,465,465,466,466,466,466,466,466,465,465,465,466,466,466,466,465,465,466,466,466,465,466,466,466,465,466,465,465
190,0,0,466,466,466,465,466,465,466,466,465,465,466,465,465,465,465,466,466,465,465,466,465,465,466,466,466,465,465,465,466,466,465,466,466,465,466,466,466,465,465,466,465,466,466,466,466,465,466,466,466,466
191,0,0,236,235,235,236,235,234,234,235,234,236,235,235,235,234,235,235,235,235,234,235,234,235,236,236,236,235,235,235,235,236,235,236,235,236,236,235,236,235,235,235,235,235,235,235,235,235,235,235,235,236
192,0,0,236,235,236,235,236,237,236,236,235,235,236,235,235,236,235,236,236,236,236,236,236,236,236,235,235,235,236,236,236,236,236,236,236,236,236,235,236,235,235,237,235,236,235,236,236,236,236,236,236,235
193,0,0,466,466,465,466,466,465,466,465,466,466,465,465,466,466,466,465,465,466,465,465,466,465,466,466,466,466,465,465,465,466,466,466,465,466,466,466,465,466,466,465,465,466,466,466,466,466,466,466,465,466
194,0,0,237,236,236,237,236,236,237,236,237,237,235,236,236,236,237,236,235,237,236,236,236,236,236,237,236,236,237,237,235,236,236,237,236,236,236,235,237,236,236,237,236,236,236,237,236,237,236,236,236,236
195,0,0,236,237,237,236,236,236,236,237,237,237,237,236,236,236,237,236,237,237,236,236,236,236,237,236,236,236,236,236,236,236,236,236,236,236,237,237,236,236,237,236,236,236,237,237,236,237,236,236,237,236
196,0,0,237,237,237,236,237,237,237,236,237,237,237,236,236,236,236,236,236,236,237,237,236,237,237,237,237,237,237,236,236,236,237,236,236,236,236,236,237,236,236,237,237,237,236,237,237,237,237,236,237,236
197,0,0,237,237,237,237,237,236,237,236,237,237,237,237,237,237,236,237,237,237,236,236,237,237,236,236,237,237,237,236,237,237,237,237,236,237,237,237,237,237,237,237,237,237,236,237,237,237,237,236,236,237
198,0,0,237,237,236,237,237,237,237,237,237,237,237,236,236,237,236,237,236,236,237,236,237,237,237,237,237,237,236,237,236,237,237,237,236,237,237,237,237,237,237,237,237,237,236,237,237,237,237,237,237,237
199,0,0,237,237,237,237,237,237,237,236,237,236,237,237,237,237,236,237,237,237,237,237,238,237,237,237,237,236,237,237,237,237,236,237,237,237,237,236,237,237,237,237,236,237,237,237,237,236,237,237,237,237
200,0,0,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,236,237,237,237,237,237,237,237,238,238,237,237,237,237,237,236,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
201,0,0,237,237,237,237,237,237,237,237,237,237,237,237,236,237,236,237,237,237,237,237,237,237,237,238,237,237,238,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,238
202,0,0,466,466,466,466,465,465,466,465,466,466,466,466,466,466,465,466,466,465,466,466,465,466,465,466,466,466,466,466,465,465,466,466,465,466,466,466,466,465,466,465,466,466,466,465,465,466,465,466,465,465
203,0,0,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,238,237,237,237,238,237,237,237,237,237,237,238,237,237,238,237,237,237,237,237,237,236,237,237,237,237,236,237,236,237,237,237,237,236,237
204,0,0,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,238,237,237,237,238,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,238,238,237,237,237,237
205,0,0,237,238,238,237,237,238,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,238,237,236,237,237,237,237,237,237,237,238,237,237,237,238,238,237,237,237,237,237,238,237,238,238,237
206,0,0,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,238,237,237
207,0,0,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,238,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,238,237,237,238,237,237,237,237,237,237,238,237,237,238,237,236
208,0,0,237,237,237,237,237,237,237,237,237,237,237,238,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,238,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237
209,0,0,237,238,237,237,237,238,237,237,238,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,238,236,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237
210,0,0,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237
211,0,0,237,237,237,237,237,237,237,237,238,237,238,237,238,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,238,237,238,237,237,238,237,237
212,0,0,237,237,237,237,237,237,237,237,237,237,238,237,237,238,237,237,237,237,237,238,237,237,237,237,237,238,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237
213,0,0,237,237,237,237,237,238,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,238,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237
214,0,0,237,238,237,238,237,237,237,237,237,238,238,237,237,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,238,237,238,237,237,237,237,237,238,237,237,237,238,237,237
215,0,0,237,237,237,237,237,237,237,238,238,237,237,237,238,237,237,237,237,237,237,237,238,237,238,238,237,237,238,238,237,238,237,237,238,238,237,237,238,237,238,237,237,237,237,237,237,238,238,237,237,237
216,0,0,237,237,237,237,237,237,238,237,237,238,237,237,238,237,238,237,238,237,237,237,237,237,237,237,238,237,237,237,238,238,237,237,238,238,237,238,237,237,237,238,237,238,237,238,237,237,237,237,237,237
217,0,0,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,238,237,237,238,237,238,238,237,237,237,237,238,238,237,237,237,238,237,237,237,237,238,238,237,238,237,237,238,237,237,237
218,0,0,237,237,237,237,237,238,237,237,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,238,237,237,238,238,237,238,237,237,238,238,237,237,237,237,237,237,237,237,238,237,237,238,237,237
219,0,0,237,237,237,237,237,237,238,238,237,238,237,237,237,238,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237
220,0,0,237,238,238,237,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,238,237,237,238,237,237,237,237,237,237,237,237,238,238,238,237,237,237,238,237,237,237,237,237,237,237,238,237
221,0,0,237,237,237,237,238,237,237,237,238,237,237,238,237,238,237,238,237,238,237,237,237,237,238,237,237,238,237,238,238,238,238,237,237,237,237,238,237,237,237,237,237,237,237,238,237,237,237,237,238,237
222,0,0,237,237,237,238,238,238,237,238,237,237,237,237,238,238,237,237,237,237,238,237,237,237,237,238,237,237,237,237,237,237,237,237,238,237,237,237,238,237,237,238,237,237,237,237,238,238,237,237,237,237
223,0,0,237,237,237,238,237,237,238,237,238,237,237,237,238,237,237,238,237,237,237,238,237,237,237,238,237,237,237,237,238,237,237,237,237,237,237,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237
224,0,0,237,237,238,237,237,237,237,237,237,237,237,237,238,238,237,237,237,237,238,237,237,237,238,237,238,238,237,237,237,237,237,237,237,237,237,237,238,238,237,237,237,237,238,238,237,238,237,237,237,238
225,0,0,238,237,237,237,237,237,237,237,237,237,237,238,237,238,237,237,237,237,237,238,238,237,237,238,237,237,238,237,237,237,237,238,237,237,238,238,237,237,237,237,238,237,237,237,237,238,237,237,237,237
226,0,0,237,237,238,237,238,238,237,237,237,237,237,238,237,237,237,237,238,237,237,237,237,237,238,238,237,237,238,237,238,237,237,238,237,237,238,237,237,237,237,237,238,237,238,237,238,237,237,237,238,238
227,0,0,237,237,237,238,237,237,237,237,237,237,237,237,237,238,237,238,237,237,237,238,238,238,237,238,237,237,237,237,237,238,237,237,237,237,237,237,237,238,237,237,237,238,237,237,238,237,238,238,237,238
228,0,0,237,238,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,238,237,237,237,237,237,237,237,237,237,237,237,237,237
229,0,0,237,237,237,237,237,237,237,237,237,238,237,237,237,237,237,237,237,238,237,237,237,238,237,238,237,237,237,238,237,238,238,238,237,237,237,237,237,237,237,237,237,237,238,237,237,237,237,238,237,237
230,0,0,237,238,237,237,238,237,237,237,237,237,238,237,237,237,237,238,237,237,238,238,237,238,237,237,237,237,238,237,238,237,237,237,238,237,237,237,237,237,238,238,238,237,237,238,238,237,237,237,237,237
