Vth_T ,6bit_Vth,VinDac,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#32,#33,#34,#35,#36,#37,#38,#39,#40,#41,#42,#43,#44,#45,#46,#47,#48,#49,#50
0,0,0,211,211,213,209,210,210,214,211,209,212,211,206,213,208,208,214,211,207,208,209,210,211,209,211,210,210,206,213,209,212,209,211,209,210,208,211,209,207,206,205,208,207,208,207,211,213,208,207,207,207
1,0,0,211,211,218,213,216,212,213,213,210,212,213,213,213,206,208,214,212,213,209,210,216,210,207,208,210,211,206,209,213,212,216,208,209,212,214,215,213,212,211,214,211,210,215,212,215,210,210,211,211,212
2,0,0,215,212,214,216,217,210,216,218,214,215,216,211,217,213,217,218,211,211,215,212,214,210,216,215,216,210,216,217,215,216,218,212,212,216,216,214,217,217,215,216,217,216,216,215,214,215,214,216,216,218
3,0,0,215,218,217,221,217,220,219,218,219,219,220,221,212,219,218,218,221,217,217,219,219,220,219,217,217,219,219,219,219,217,217,218,218,218,214,219,214,219,219,219,217,214,220,218,220,219,218,221,220,215
4,0,0,220,219,220,219,219,216,220,218,222,218,219,219,219,221,221,219,220,222,219,217,221,219,220,220,218,219,218,221,218,222,221,220,220,221,219,218,220,221,220,223,221,221,222,225,219,220,223,220,221,221
5,0,0,223,224,224,223,221,221,220,223,222,223,223,223,221,225,221,219,226,223,222,223,224,224,224,223,221,223,224,225,224,223,222,225,220,221,223,220,225,223,224,221,218,222,222,222,224,224,222,224,224,222
6,0,0,224,224,223,223,224,221,222,227,223,225,221,223,224,223,226,224,225,225,225,225,225,220,225,224,227,224,224,225,225,225,220,223,222,223,224,223,224,224,224,225,221,225,223,223,224,223,223,225,223,224
7,0,0,225,227,224,225,225,225,227,224,227,227,224,226,225,227,223,224,224,224,224,224,225,225,223,227,224,227,226,226,227,226,224,228,225,226,228,223,225,224,225,225,228,226,226,226,227,226,225,224,226,225
8,0,0,227,226,225,227,225,227,226,227,228,226,225,228,225,228,227,226,225,227,225,226,227,228,226,225,227,227,227,228,226,229,228,227,226,227,227,228,229,227,226,226,228,227,227,226,227,225,230,227,228,228
9,0,0,228,229,228,229,228,227,226,228,228,229,230,225,230,228,227,228,228,226,229,229,228,228,227,229,228,229,227,229,227,226,226,226,227,229,229,231,228,228,229,227,229,228,227,230,228,226,228,227,228,227
10,0,0,228,228,229,228,229,231,229,229,230,229,230,229,230,229,229,228,230,230,230,229,229,231,229,231,229,230,228,228,229,228,231,229,231,229,229,229,230,229,230,228,228,227,230,231,229,230,231,229,229,228
11,0,0,231,231,229,229,231,231,231,230,229,231,229,231,230,231,232,232,229,230,231,230,230,230,231,231,230,230,229,230,230,229,230,230,230,231,231,232,230,231,230,231,231,228,230,230,230,230,232,230,229,231
12,0,0,232,231,232,230,232,231,232,232,231,232,231,233,232,231,231,232,229,231,230,231,231,232,231,231,231,232,231,231,231,233,231,231,231,231,230,231,230,231,232,231,231,232,231,229,229,231,231,230,231,230
13,0,0,474,474,475,475,474,474,474,474,475,474,474,474,475,475,474,475,474,475,475,475,475,474,475,474,475,475,473,474,474,474,475,474,475,474,474,474,475,474,474,474,474,474,474,475,474,474,474,474,475,475
14,0,0,234,232,231,234,233,233,233,232,232,232,232,233,233,233,233,234,233,233,232,233,233,232,233,232,233,232,233,231,231,235,234,233,233,231,233,232,232,233,231,234,232,233,233,232,232,233,233,233,232,232
15,0,0,234,233,234,234,234,233,234,234,234,234,234,234,233,235,234,234,233,234,235,233,233,233,233,234,233,234,234,233,234,234,234,233,234,233,234,233,233,234,233,234,234,233,234,235,234,233,233,235,234,234
16,0,0,475,474,475,474,475,474,474,474,474,475,474,474,475,475,474,474,474,475,474,474,474,475,474,474,474,475,475,475,474,474,474,474,474,474,474,474,475,474,474,474,474,475,474,474,474,474,474,475,474,475
17,0,0,475,474,474,474,474,474,475,474,474,474,474,474,474,474,474,474,474,474,475,475,474,474,474,475,474,474,474,474,474,475,474,475,474,474,474,475,474,475,474,474,475,474,474,475,474,474,475,474,474,474
18,0,0,474,474,474,474,474,475,474,475,474,475,474,474,475,474,475,474,474,474,474,474,474,475,474,475,474,474,474,474,474,474,474,474,474,474,474,474,475,474,474,475,474,473,474,474,474,474,474,474,474,474
19,0,0,235,235,235,235,234,235,235,235,234,235,235,235,235,234,236,234,235,235,235,235,235,235,235,235,234,234,236,235,235,234,235,235,235,235,235,235,235,234,235,235,235,235,235,235,234,235,235,235,235,234
20,0,0,474,474,474,473,474,474,474,474,475,474,474,474,474,474,474,473,474,475,474,474,474,474,474,474,474,474,474,473,474,474,474,474,474,474,474,474,475,474,474,474,474,474,474,474,474,475,474,474,474,473
21,0,0,236,236,236,236,235,235,236,235,236,236,236,235,236,235,235,235,235,235,235,236,235,235,235,236,234,235,235,235,236,236,235,235,235,235,235,236,235,236,236,236,236,236,235,236,235,235,236,235,236,235
22,0,0,235,236,236,236,236,236,235,236,236,235,235,235,235,236,236,235,235,235,236,236,235,236,236,236,235,236,236,235,236,236,236,235,237,236,235,235,235,236,236,236,235,236,236,235,235,235,235,236,235,236
23,0,0,236,235,236,235,235,235,235,236,236,236,235,236,236,236,236,236,236,235,236,236,236,236,236,236,236,236,236,236,235,235,235,236,236,235,235,236,236,237,235,236,236,235,236,236,236,236,236,236,236,236
24,0,0,236,236,236,236,235,237,236,236,236,236,236,236,236,236,236,236,236,236,235,237,236,236,236,236,235,236,236,236,236,236,237,237,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236
25,0,0,236,235,236,236,236,235,236,236,235,236,236,236,237,236,236,236,236,236,236,237,237,236,236,235,236,236,236,236,236,236,236,236,236,236,235,236,237,236,236,236,237,236,236,236,236,236,236,236,235,236
26,0,0,236,236,237,236,236,236,236,237,235,236,236,236,236,236,236,236,237,237,236,237,236,236,236,236,236,237,237,236,236,236,236,236,236,237,236,236,236,236,236,236,236,237,237,236,236,236,236,236,237,236
27,0,0,236,236,236,236,236,236,236,236,236,236,237,236,236,236,236,236,237,236,236,236,236,237,236,236,236,236,236,237,236,236,236,236,236,236,236,236,236,236,237,235,236,236,236,236,236,236,236,236,236,236
28,0,0,236,236,236,236,236,237,236,236,236,236,237,236,236,235,236,237,236,236,236,236,236,236,236,236,237,236,236,237,236,237,236,236,236,236,237,236,236,236,236,236,236,237,237,236,236,236,236,236,236,237
29,0,0,236,236,236,237,237,236,236,237,236,236,236,236,237,236,236,236,236,236,236,237,236,236,236,237,236,236,236,236,236,236,236,236,236,236,236,237,236,237,236,237,236,236,236,236,237,236,237,237,236,237
30,0,0,236,236,236,236,237,236,237,237,236,237,236,236,237,236,236,236,237,236,236,236,236,236,237,237,236,236,236,236,236,236,236,237,236,236,236,236,237,236,236,236,237,236,236,237,237,237,236,236,236,236
31,0,0,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,237,236,236,237,236,236,236,236,236,237,236,236,236,236,236,236,237,236,236,236,236,237,236,237,236,236,237,236,236,236,237,236,236,236,237
32,0,0,474,474,474,473,474,474,474,473,474,474,473,474,473,474,474,473,473,474,474,474,474,474,473,474,473,475,474,473,474,473,473,474,474,475,473,474,474,474,473,474,473,473,474,473,474,474,474,474,474,473
33,0,0,473,473,474,474,474,473,473,473,474,473,474,474,474,474,474,474,474,473,473,474,474,474,473,474,474,474,473,474,473,474,474,474,474,474,473,474,474,474,474,474,474,474,474,474,474,474,474,473,474,474
34,0,0,236,236,237,236,237,237,236,237,236,236,237,236,236,237,236,236,236,237,236,237,236,237,237,236,236,236,236,236,237,237,236,236,236,236,236,237,236,236,237,237,237,237,237,236,237,237,236,236,236,237
35,0,0,236,236,236,237,237,236,236,236,236,236,237,236,236,236,237,237,236,236,237,236,237,236,237,236,237,236,237,236,236,236,236,236,236,236,237,236,236,236,237,236,237,236,236,236,236,236,236,237,237,237
36,0,0,237,237,236,237,237,237,236,237,236,237,236,236,237,236,237,237,236,237,236,237,237,236,236,236,237,236,236,237,236,236,237,236,236,237,236,237,237,236,236,236,236,237,237,236,236,237,236,236,236,236
37,0,0,236,236,237,236,237,236,236,237,236,237,236,236,237,237,236,237,236,236,237,236,236,236,236,237,236,237,236,236,236,237,236,236,236,236,236,236,237,237,236,236,237,237,236,236,236,237,236,236,236,237
38,0,0,473,474,473,474,474,474,473,474,474,473,474,474,473,474,473,473,474,473,473,474,474,474,473,474,473,474,473,473,474,474,473,474,473,473,474,474,474,474,473,473,474,473,474,474,473,474,474,474,474,473
39,0,0,473,474,473,474,474,474,473,473,473,474,474,474,473,473,473,474,473,474,474,474,473,473,473,474,474,473,473,474,474,474,473,474,473,474,473,473,474,473,474,474,474,474,473,473,474,473,473,474,474,474
40,0,0,473,474,474,473,474,474,474,474,473,473,473,474,473,473,474,474,473,473,474,474,474,474,474,473,474,474,473,474,473,473,474,473,474,473,474,474,473,473,474,473,474,474,474,474,474,474,473,474,474,474
41,0,0,475,474,473,474,474,474,474,474,473,473,473,474,474,473,474,474,474,474,474,474,473,474,474,473,474,473,473,474,473,473,473,474,474,474,473,473,473,473,474,474,473,474,473,473,473,474,473,473,474,474
42,0,0,236,236,236,237,236,237,236,236,236,237,236,237,236,236,236,237,236,236,237,236,236,236,236,237,237,236,236,237,236,236,236,236,237,236,236,237,237,237,237,237,236,236,237,236,236,237,236,236,237,236
43,0,0,237,237,237,236,236,237,236,237,237,237,236,236,236,236,236,237,236,237,236,236,236,236,236,236,237,236,236,236,236,236,237,236,236,236,237,236,237,237,236,236,236,236,236,236,236,237,237,236,236,237
44,0,0,236,236,236,236,236,236,236,236,237,236,237,236,236,236,236,236,237,237,237,236,237,236,237,236,237,236,236,237,236,237,236,236,237,236,237,236,237,237,237,236,236,237,236,236,237,236,236,236,237,237
45,0,0,473,473,473,473,473,474,473,473,473,474,474,474,473,473,473,474,473,474,473,474,474,474,474,474,474,474,474,474,474,474,474,473,473,474,474,473,474,473,474,474,473,474,473,474,474,473,473,473,473,474
46,0,0,236,236,236,237,236,236,237,236,237,236,237,236,236,236,236,237,237,236,237,237,237,237,236,236,237,236,236,236,236,237,237,236,236,237,236,236,237,237,236,236,236,236,236,236,237,237,236,236,237,236
47,0,0,474,473,474,474,474,473,474,473,474,473,473,474,473,474,473,473,473,473,473,474,473,473,474,474,474,473,474,474,474,473,474,474,474,473,473,474,473,474,473,474,474,474,474,473,473,474,474,473,473,473
